image,point,x,y
../../aesthetics/mit/males/i10.jpg,29.0,185.0,185.0
../../aesthetics/mit/males/i10.jpg,30.0,186.0,186.0
../../aesthetics/mit/males/i10.jpg,31.0,163.0,163.0
../../aesthetics/mit/males/i10.jpg,32.0,175.0,175.0
../../aesthetics/mit/males/i10.jpg,33.0,185.0,185.0
../../aesthetics/mit/males/i10.jpg,34.0,195.0,195.0
../../aesthetics/mit/males/i10.jpg,35.0,205.0,205.0
../../aesthetics/mit/males/i10.jpg,36.0,116.0,116.0
../../aesthetics/mit/males/i10.jpg,37.0,127.0,127.0
../../aesthetics/mit/males/i10.jpg,38.0,141.0,141.0
../../aesthetics/mit/males/i10.jpg,39.0,154.0,154.0
../../aesthetics/mit/males/i10.jpg,40.0,141.0,141.0
../../aesthetics/mit/males/i10.jpg,41.0,128.0,128.0
../../aesthetics/mit/males/i10.jpg,42.0,205.0,205.0
../../aesthetics/mit/males/i10.jpg,43.0,218.0,218.0
../../aesthetics/mit/males/i10.jpg,44.0,231.0,231.0
../../aesthetics/mit/males/i10.jpg,45.0,242.0,242.0
../../aesthetics/mit/males/i10.jpg,46.0,232.0,232.0
../../aesthetics/mit/males/i10.jpg,47.0,219.0,219.0
../../aesthetics/mit/males/i10.jpg,48.0,143.0,143.0
../../aesthetics/mit/males/i10.jpg,49.0,159.0,159.0
../../aesthetics/mit/males/i10.jpg,50.0,173.0,173.0
../../aesthetics/mit/males/i10.jpg,51.0,184.0,184.0
../../aesthetics/mit/males/i10.jpg,52.0,195.0,195.0
../../aesthetics/mit/males/i10.jpg,53.0,206.0,206.0
../../aesthetics/mit/males/i10.jpg,54.0,220.0,220.0
../../aesthetics/mit/males/i10.jpg,55.0,206.0,206.0
../../aesthetics/mit/males/i10.jpg,56.0,194.0,194.0
../../aesthetics/mit/males/i10.jpg,57.0,182.0,182.0
../../aesthetics/mit/males/i10.jpg,58.0,171.0,171.0
../../aesthetics/mit/males/i10.jpg,59.0,158.0,158.0
../../aesthetics/mit/males/i10.jpg,60.0,149.0,149.0
../../aesthetics/mit/males/i10.jpg,61.0,173.0,173.0
../../aesthetics/mit/males/i10.jpg,62.0,183.0,183.0
../../aesthetics/mit/males/i10.jpg,63.0,194.0,194.0
../../aesthetics/mit/males/i10.jpg,64.0,214.0,214.0
../../aesthetics/mit/males/i10.jpg,65.0,194.0,194.0
../../aesthetics/mit/males/i10.jpg,66.0,182.0,182.0
../../aesthetics/mit/males/i10.jpg,67.0,172.0,172.0
../../aesthetics/mit/males/i12.jpg,0.0,78.0,78.0
../../aesthetics/mit/males/i12.jpg,1.0,82.0,82.0
../../aesthetics/mit/males/i12.jpg,2.0,88.0,88.0
../../aesthetics/mit/males/i12.jpg,3.0,93.0,93.0
../../aesthetics/mit/males/i12.jpg,4.0,99.0,99.0
../../aesthetics/mit/males/i12.jpg,5.0,112.0,112.0
../../aesthetics/mit/males/i12.jpg,6.0,131.0,131.0
../../aesthetics/mit/males/i12.jpg,7.0,153.0,153.0
../../aesthetics/mit/males/i12.jpg,8.0,182.0,182.0
../../aesthetics/mit/males/i12.jpg,9.0,210.0,210.0
../../aesthetics/mit/males/i12.jpg,10.0,232.0,232.0
../../aesthetics/mit/males/i12.jpg,11.0,250.0,250.0
../../aesthetics/mit/males/i12.jpg,12.0,263.0,263.0
../../aesthetics/mit/males/i12.jpg,13.0,268.0,268.0
../../aesthetics/mit/males/i12.jpg,14.0,272.0,272.0
../../aesthetics/mit/males/i12.jpg,15.0,277.0,277.0
../../aesthetics/mit/males/i12.jpg,16.0,281.0,281.0
../../aesthetics/mit/males/i12.jpg,17.0,90.0,90.0
../../aesthetics/mit/males/i12.jpg,18.0,102.0,102.0
../../aesthetics/mit/males/i12.jpg,19.0,124.0,124.0
../../aesthetics/mit/males/i12.jpg,20.0,146.0,146.0
../../aesthetics/mit/males/i12.jpg,21.0,167.0,167.0
../../aesthetics/mit/males/i12.jpg,22.0,190.0,190.0
../../aesthetics/mit/males/i12.jpg,23.0,212.0,212.0
../../aesthetics/mit/males/i12.jpg,24.0,234.0,234.0
../../aesthetics/mit/males/i12.jpg,25.0,256.0,256.0
../../aesthetics/mit/males/i12.jpg,26.0,268.0,268.0
../../aesthetics/mit/males/i12.jpg,27.0,179.0,179.0
../../aesthetics/mit/males/i12.jpg,28.0,179.0,179.0
../../aesthetics/mit/males/i12.jpg,29.0,179.0,179.0
../../aesthetics/mit/males/i12.jpg,30.0,179.0,179.0
../../aesthetics/mit/males/i12.jpg,31.0,160.0,160.0
../../aesthetics/mit/males/i12.jpg,32.0,169.0,169.0
../../aesthetics/mit/males/i12.jpg,33.0,179.0,179.0
../../aesthetics/mit/males/i12.jpg,34.0,188.0,188.0
../../aesthetics/mit/males/i12.jpg,35.0,198.0,198.0
../../aesthetics/mit/males/i12.jpg,36.0,114.0,114.0
../../aesthetics/mit/males/i12.jpg,37.0,125.0,125.0
../../aesthetics/mit/males/i12.jpg,38.0,139.0,139.0
../../aesthetics/mit/males/i12.jpg,39.0,152.0,152.0
../../aesthetics/mit/males/i12.jpg,40.0,139.0,139.0
../../aesthetics/mit/males/i12.jpg,41.0,125.0,125.0
../../aesthetics/mit/males/i12.jpg,42.0,208.0,208.0
../../aesthetics/mit/males/i12.jpg,43.0,221.0,221.0
../../aesthetics/mit/males/i12.jpg,44.0,234.0,234.0
../../aesthetics/mit/males/i12.jpg,45.0,244.0,244.0
../../aesthetics/mit/males/i12.jpg,46.0,234.0,234.0
../../aesthetics/mit/males/i12.jpg,47.0,221.0,221.0
../../aesthetics/mit/males/i12.jpg,48.0,146.0,146.0
../../aesthetics/mit/males/i12.jpg,49.0,159.0,159.0
../../aesthetics/mit/males/i12.jpg,50.0,169.0,169.0
../../aesthetics/mit/males/i12.jpg,51.0,179.0,179.0
../../aesthetics/mit/males/i12.jpg,52.0,190.0,190.0
../../aesthetics/mit/males/i12.jpg,53.0,202.0,202.0
../../aesthetics/mit/males/i12.jpg,54.0,215.0,215.0
../../aesthetics/mit/males/i12.jpg,55.0,202.0,202.0
../../aesthetics/mit/males/i12.jpg,56.0,191.0,191.0
../../aesthetics/mit/males/i12.jpg,57.0,180.0,180.0
../../aesthetics/mit/males/i12.jpg,58.0,169.0,169.0
../../aesthetics/mit/males/i12.jpg,59.0,158.0,158.0
../../aesthetics/mit/males/i12.jpg,60.0,151.0,151.0
../../aesthetics/mit/males/i12.jpg,61.0,169.0,169.0
../../aesthetics/mit/males/i12.jpg,62.0,179.0,179.0
../../aesthetics/mit/males/i12.jpg,63.0,190.0,190.0
../../aesthetics/mit/males/i12.jpg,64.0,210.0,210.0
../../aesthetics/mit/males/i12.jpg,65.0,191.0,191.0
../../aesthetics/mit/males/i12.jpg,66.0,180.0,180.0
../../aesthetics/mit/males/i12.jpg,67.0,169.0,169.0
../../aesthetics/mit/males/i13.jpg,0.0,75.0,75.0
../../aesthetics/mit/males/i13.jpg,1.0,77.0,77.0
../../aesthetics/mit/males/i13.jpg,2.0,81.0,81.0
../../aesthetics/mit/males/i13.jpg,3.0,86.0,86.0
../../aesthetics/mit/males/i13.jpg,4.0,95.0,95.0
../../aesthetics/mit/males/i13.jpg,5.0,110.0,110.0
../../aesthetics/mit/males/i13.jpg,6.0,130.0,130.0
../../aesthetics/mit/males/i13.jpg,7.0,151.0,151.0
../../aesthetics/mit/males/i13.jpg,8.0,176.0,176.0
../../aesthetics/mit/males/i13.jpg,9.0,200.0,200.0
../../aesthetics/mit/males/i13.jpg,10.0,223.0,223.0
../../aesthetics/mit/males/i13.jpg,11.0,244.0,244.0
../../aesthetics/mit/males/i13.jpg,12.0,260.0,260.0
../../aesthetics/mit/males/i13.jpg,13.0,269.0,269.0
../../aesthetics/mit/males/i13.jpg,14.0,274.0,274.0
../../aesthetics/mit/males/i13.jpg,15.0,278.0,278.0
../../aesthetics/mit/males/i13.jpg,16.0,281.0,281.0
../../aesthetics/mit/males/i13.jpg,17.0,92.0,92.0
../../aesthetics/mit/males/i13.jpg,18.0,109.0,109.0
../../aesthetics/mit/males/i13.jpg,19.0,130.0,130.0
../../aesthetics/mit/males/i13.jpg,20.0,151.0,151.0
../../aesthetics/mit/males/i13.jpg,21.0,170.0,170.0
../../aesthetics/mit/males/i13.jpg,22.0,186.0,186.0
../../aesthetics/mit/males/i13.jpg,23.0,208.0,208.0
../../aesthetics/mit/males/i13.jpg,24.0,229.0,229.0
../../aesthetics/mit/males/i13.jpg,25.0,250.0,250.0
../../aesthetics/mit/males/i13.jpg,26.0,265.0,265.0
../../aesthetics/mit/males/i13.jpg,27.0,178.0,178.0
../../aesthetics/mit/males/i13.jpg,28.0,178.0,178.0
../../aesthetics/mit/males/i13.jpg,29.0,177.0,177.0
../../aesthetics/mit/males/i13.jpg,30.0,177.0,177.0
../../aesthetics/mit/males/i13.jpg,31.0,159.0,159.0
../../aesthetics/mit/males/i13.jpg,32.0,167.0,167.0
../../aesthetics/mit/males/i13.jpg,33.0,177.0,177.0
../../aesthetics/mit/males/i13.jpg,34.0,186.0,186.0
../../aesthetics/mit/males/i13.jpg,35.0,195.0,195.0
../../aesthetics/mit/males/i13.jpg,36.0,115.0,115.0
../../aesthetics/mit/males/i13.jpg,37.0,127.0,127.0
../../aesthetics/mit/males/i13.jpg,38.0,141.0,141.0
../../aesthetics/mit/males/i13.jpg,39.0,153.0,153.0
../../aesthetics/mit/males/i13.jpg,40.0,140.0,140.0
../../aesthetics/mit/males/i13.jpg,41.0,126.0,126.0
../../aesthetics/mit/males/i13.jpg,42.0,204.0,204.0
../../aesthetics/mit/males/i13.jpg,43.0,215.0,215.0
../../aesthetics/mit/males/i13.jpg,44.0,229.0,229.0
../../aesthetics/mit/males/i13.jpg,45.0,240.0,240.0
../../aesthetics/mit/males/i13.jpg,46.0,229.0,229.0
../../aesthetics/mit/males/i13.jpg,47.0,216.0,216.0
../../aesthetics/mit/males/i13.jpg,48.0,142.0,142.0
../../aesthetics/mit/males/i13.jpg,49.0,154.0,154.0
../../aesthetics/mit/males/i13.jpg,50.0,168.0,168.0
../../aesthetics/mit/males/i13.jpg,51.0,177.0,177.0
../../aesthetics/mit/males/i13.jpg,52.0,187.0,187.0
../../aesthetics/mit/males/i13.jpg,53.0,200.0,200.0
../../aesthetics/mit/males/i13.jpg,54.0,211.0,211.0
../../aesthetics/mit/males/i13.jpg,55.0,200.0,200.0
../../aesthetics/mit/males/i13.jpg,56.0,187.0,187.0
../../aesthetics/mit/males/i13.jpg,57.0,177.0,177.0
../../aesthetics/mit/males/i13.jpg,58.0,167.0,167.0
../../aesthetics/mit/males/i13.jpg,59.0,154.0,154.0
../../aesthetics/mit/males/i13.jpg,60.0,148.0,148.0
../../aesthetics/mit/males/i13.jpg,61.0,168.0,168.0
../../aesthetics/mit/males/i13.jpg,62.0,177.0,177.0
../../aesthetics/mit/males/i13.jpg,63.0,187.0,187.0
../../aesthetics/mit/males/i13.jpg,64.0,204.0,204.0
../../aesthetics/mit/males/i13.jpg,65.0,187.0,187.0
../../aesthetics/mit/males/i13.jpg,66.0,177.0,177.0
../../aesthetics/mit/males/i13.jpg,67.0,168.0,168.0
../../aesthetics/mit/females/i14.jpg,0.0,66.0,66.0
../../aesthetics/mit/females/i14.jpg,1.0,69.0,69.0
../../aesthetics/mit/females/i14.jpg,2.0,75.0,75.0
../../aesthetics/mit/females/i14.jpg,3.0,81.0,81.0
../../aesthetics/mit/females/i14.jpg,4.0,89.0,89.0
../../aesthetics/mit/females/i14.jpg,5.0,104.0,104.0
../../aesthetics/mit/females/i14.jpg,6.0,125.0,125.0
../../aesthetics/mit/females/i14.jpg,7.0,148.0,148.0
../../aesthetics/mit/females/i14.jpg,8.0,174.0,174.0
../../aesthetics/mit/females/i14.jpg,9.0,200.0,200.0
../../aesthetics/mit/females/i14.jpg,10.0,224.0,224.0
../../aesthetics/mit/females/i14.jpg,11.0,245.0,245.0
../../aesthetics/mit/females/i14.jpg,12.0,262.0,262.0
../../aesthetics/mit/females/i14.jpg,13.0,272.0,272.0
../../aesthetics/mit/females/i14.jpg,14.0,279.0,279.0
../../aesthetics/mit/females/i14.jpg,15.0,287.0,287.0
../../aesthetics/mit/females/i14.jpg,16.0,291.0,291.0
../../aesthetics/mit/females/i14.jpg,17.0,87.0,87.0
../../aesthetics/mit/females/i14.jpg,18.0,102.0,102.0
../../aesthetics/mit/females/i14.jpg,19.0,121.0,121.0
../../aesthetics/mit/females/i14.jpg,20.0,140.0,140.0
../../aesthetics/mit/females/i14.jpg,21.0,158.0,158.0
../../aesthetics/mit/females/i14.jpg,22.0,203.0,203.0
../../aesthetics/mit/females/i14.jpg,23.0,221.0,221.0
../../aesthetics/mit/females/i14.jpg,24.0,241.0,241.0
../../aesthetics/mit/females/i14.jpg,25.0,260.0,260.0
../../aesthetics/mit/females/i14.jpg,26.0,273.0,273.0
../../aesthetics/mit/females/i14.jpg,27.0,178.0,178.0
../../aesthetics/mit/females/i14.jpg,28.0,177.0,177.0
../../aesthetics/mit/females/i14.jpg,29.0,177.0,177.0
../../aesthetics/mit/females/i14.jpg,30.0,177.0,177.0
../../aesthetics/mit/females/i14.jpg,31.0,157.0,157.0
../../aesthetics/mit/females/i14.jpg,32.0,166.0,166.0
../../aesthetics/mit/females/i14.jpg,33.0,176.0,176.0
../../aesthetics/mit/females/i14.jpg,34.0,186.0,186.0
../../aesthetics/mit/females/i14.jpg,35.0,195.0,195.0
../../aesthetics/mit/females/i14.jpg,36.0,109.0,109.0
../../aesthetics/mit/females/i14.jpg,37.0,121.0,121.0
../../aesthetics/mit/females/i14.jpg,38.0,135.0,135.0
../../aesthetics/mit/females/i14.jpg,39.0,147.0,147.0
../../aesthetics/mit/females/i14.jpg,40.0,134.0,134.0
../../aesthetics/mit/females/i14.jpg,41.0,119.0,119.0
../../aesthetics/mit/females/i14.jpg,42.0,209.0,209.0
../../aesthetics/mit/females/i14.jpg,43.0,221.0,221.0
../../aesthetics/mit/females/i14.jpg,44.0,236.0,236.0
../../aesthetics/mit/females/i14.jpg,45.0,247.0,247.0
../../aesthetics/mit/females/i14.jpg,46.0,236.0,236.0
../../aesthetics/mit/females/i14.jpg,47.0,221.0,221.0
../../aesthetics/mit/females/i14.jpg,48.0,136.0,136.0
../../aesthetics/mit/females/i14.jpg,49.0,152.0,152.0
../../aesthetics/mit/females/i14.jpg,50.0,166.0,166.0
../../aesthetics/mit/females/i14.jpg,51.0,175.0,175.0
../../aesthetics/mit/females/i14.jpg,52.0,184.0,184.0
../../aesthetics/mit/females/i14.jpg,53.0,197.0,197.0
../../aesthetics/mit/females/i14.jpg,54.0,214.0,214.0
../../aesthetics/mit/females/i14.jpg,55.0,197.0,197.0
../../aesthetics/mit/females/i14.jpg,56.0,184.0,184.0
../../aesthetics/mit/females/i14.jpg,57.0,174.0,174.0
../../aesthetics/mit/females/i14.jpg,58.0,164.0,164.0
../../aesthetics/mit/females/i14.jpg,59.0,151.0,151.0
../../aesthetics/mit/females/i14.jpg,60.0,142.0,142.0
../../aesthetics/mit/females/i14.jpg,61.0,165.0,165.0
../../aesthetics/mit/females/i14.jpg,62.0,175.0,175.0
../../aesthetics/mit/females/i14.jpg,63.0,184.0,184.0
../../aesthetics/mit/females/i14.jpg,64.0,207.0,207.0
../../aesthetics/mit/females/i14.jpg,65.0,184.0,184.0
../../aesthetics/mit/females/i14.jpg,66.0,175.0,175.0
../../aesthetics/mit/females/i14.jpg,67.0,165.0,165.0
../../aesthetics/mit/females/i16.jpg,0.0,71.0,71.0
../../aesthetics/mit/females/i16.jpg,1.0,74.0,74.0
../../aesthetics/mit/females/i16.jpg,2.0,78.0,78.0
../../aesthetics/mit/females/i16.jpg,3.0,82.0,82.0
../../aesthetics/mit/females/i16.jpg,4.0,91.0,91.0
../../aesthetics/mit/females/i16.jpg,5.0,107.0,107.0
../../aesthetics/mit/females/i16.jpg,6.0,128.0,128.0
../../aesthetics/mit/females/i16.jpg,7.0,152.0,152.0
../../aesthetics/mit/females/i16.jpg,8.0,178.0,178.0
../../aesthetics/mit/females/i16.jpg,9.0,203.0,203.0
../../aesthetics/mit/females/i16.jpg,10.0,224.0,224.0
../../aesthetics/mit/females/i16.jpg,11.0,243.0,243.0
../../aesthetics/mit/females/i16.jpg,12.0,257.0,257.0
../../aesthetics/mit/females/i16.jpg,13.0,264.0,264.0
../../aesthetics/mit/females/i16.jpg,14.0,268.0,268.0
../../aesthetics/mit/females/i16.jpg,15.0,273.0,273.0
../../aesthetics/mit/females/i16.jpg,16.0,276.0,276.0
../../aesthetics/mit/females/i16.jpg,17.0,90.0,90.0
../../aesthetics/mit/females/i16.jpg,18.0,105.0,105.0
../../aesthetics/mit/females/i16.jpg,19.0,123.0,123.0
../../aesthetics/mit/females/i16.jpg,20.0,141.0,141.0
../../aesthetics/mit/females/i16.jpg,21.0,160.0,160.0
../../aesthetics/mit/females/i16.jpg,22.0,197.0,197.0
../../aesthetics/mit/females/i16.jpg,23.0,214.0,214.0
../../aesthetics/mit/females/i16.jpg,24.0,232.0,232.0
../../aesthetics/mit/females/i16.jpg,25.0,250.0,250.0
../../aesthetics/mit/females/i16.jpg,26.0,262.0,262.0
../../aesthetics/mit/females/i16.jpg,27.0,179.0,179.0
../../aesthetics/mit/females/i16.jpg,28.0,180.0,180.0
../../aesthetics/mit/females/i16.jpg,29.0,181.0,181.0
../../aesthetics/mit/females/i16.jpg,30.0,182.0,182.0
../../aesthetics/mit/females/i16.jpg,31.0,162.0,162.0
../../aesthetics/mit/females/i16.jpg,32.0,171.0,171.0
../../aesthetics/mit/females/i16.jpg,33.0,181.0,181.0
../../aesthetics/mit/females/i16.jpg,34.0,190.0,190.0
../../aesthetics/mit/females/i16.jpg,35.0,199.0,199.0
../../aesthetics/mit/females/i16.jpg,36.0,113.0,113.0
../../aesthetics/mit/females/i16.jpg,37.0,125.0,125.0
../../aesthetics/mit/females/i16.jpg,38.0,138.0,138.0
../../aesthetics/mit/females/i16.jpg,39.0,151.0,151.0
../../aesthetics/mit/females/i16.jpg,40.0,138.0,138.0
../../aesthetics/mit/females/i16.jpg,41.0,124.0,124.0
../../aesthetics/mit/females/i16.jpg,42.0,204.0,204.0
../../aesthetics/mit/females/i16.jpg,43.0,216.0,216.0
../../aesthetics/mit/females/i16.jpg,44.0,230.0,230.0
../../aesthetics/mit/females/i16.jpg,45.0,241.0,241.0
../../aesthetics/mit/females/i16.jpg,46.0,231.0,231.0
../../aesthetics/mit/females/i16.jpg,47.0,217.0,217.0
../../aesthetics/mit/females/i16.jpg,48.0,142.0,142.0
../../aesthetics/mit/females/i16.jpg,49.0,157.0,157.0
../../aesthetics/mit/females/i16.jpg,50.0,171.0,171.0
../../aesthetics/mit/females/i16.jpg,51.0,181.0,181.0
../../aesthetics/mit/females/i16.jpg,52.0,190.0,190.0
../../aesthetics/mit/females/i16.jpg,53.0,203.0,203.0
../../aesthetics/mit/females/i16.jpg,54.0,216.0,216.0
../../aesthetics/mit/females/i16.jpg,55.0,203.0,203.0
../../aesthetics/mit/females/i16.jpg,56.0,191.0,191.0
../../aesthetics/mit/females/i16.jpg,57.0,181.0,181.0
../../aesthetics/mit/females/i16.jpg,58.0,171.0,171.0
../../aesthetics/mit/females/i16.jpg,59.0,157.0,157.0
../../aesthetics/mit/females/i16.jpg,60.0,148.0,148.0
../../aesthetics/mit/females/i16.jpg,61.0,171.0,171.0
../../aesthetics/mit/females/i16.jpg,62.0,181.0,181.0
../../aesthetics/mit/females/i16.jpg,63.0,191.0,191.0
../../aesthetics/mit/females/i16.jpg,64.0,210.0,210.0
../../aesthetics/mit/females/i16.jpg,65.0,191.0,191.0
../../aesthetics/mit/females/i16.jpg,66.0,181.0,181.0
../../aesthetics/mit/females/i16.jpg,67.0,171.0,171.0
../../aesthetics/mit/males/i18.jpg,0.0,69.0,69.0
../../aesthetics/mit/males/i18.jpg,1.0,71.0,71.0
../../aesthetics/mit/males/i18.jpg,2.0,76.0,76.0
../../aesthetics/mit/males/i18.jpg,3.0,80.0,80.0
../../aesthetics/mit/males/i18.jpg,4.0,87.0,87.0
../../aesthetics/mit/males/i18.jpg,5.0,103.0,103.0
../../aesthetics/mit/males/i18.jpg,6.0,124.0,124.0
../../aesthetics/mit/males/i18.jpg,7.0,148.0,148.0
../../aesthetics/mit/males/i18.jpg,8.0,174.0,174.0
../../aesthetics/mit/males/i18.jpg,9.0,199.0,199.0
../../aesthetics/mit/males/i18.jpg,10.0,220.0,220.0
../../aesthetics/mit/males/i18.jpg,11.0,238.0,238.0
../../aesthetics/mit/males/i18.jpg,12.0,252.0,252.0
../../aesthetics/mit/males/i18.jpg,13.0,259.0,259.0
../../aesthetics/mit/males/i18.jpg,14.0,264.0,264.0
../../aesthetics/mit/males/i18.jpg,15.0,270.0,270.0
../../aesthetics/mit/males/i18.jpg,16.0,273.0,273.0
../../aesthetics/mit/males/i18.jpg,17.0,92.0,92.0
../../aesthetics/mit/males/i18.jpg,18.0,106.0,106.0
../../aesthetics/mit/males/i18.jpg,19.0,127.0,127.0
../../aesthetics/mit/males/i18.jpg,20.0,147.0,147.0
../../aesthetics/mit/males/i18.jpg,21.0,167.0,167.0
../../aesthetics/mit/males/i18.jpg,22.0,195.0,195.0
../../aesthetics/mit/males/i18.jpg,23.0,214.0,214.0
../../aesthetics/mit/males/i18.jpg,24.0,234.0,234.0
../../aesthetics/mit/males/i18.jpg,25.0,251.0,251.0
../../aesthetics/mit/males/i18.jpg,26.0,261.0,261.0
../../aesthetics/mit/males/i18.jpg,27.0,181.0,181.0
../../aesthetics/mit/males/i18.jpg,28.0,181.0,181.0
../../aesthetics/mit/males/i18.jpg,29.0,182.0,182.0
../../aesthetics/mit/males/i18.jpg,30.0,182.0,182.0
../../aesthetics/mit/males/i18.jpg,31.0,160.0,160.0
../../aesthetics/mit/males/i18.jpg,32.0,170.0,170.0
../../aesthetics/mit/males/i18.jpg,33.0,180.0,180.0
../../aesthetics/mit/males/i18.jpg,34.0,189.0,189.0
../../aesthetics/mit/males/i18.jpg,35.0,198.0,198.0
../../aesthetics/mit/males/i18.jpg,36.0,113.0,113.0
../../aesthetics/mit/males/i18.jpg,37.0,126.0,126.0
../../aesthetics/mit/males/i18.jpg,38.0,139.0,139.0
../../aesthetics/mit/males/i18.jpg,39.0,151.0,151.0
../../aesthetics/mit/males/i18.jpg,40.0,138.0,138.0
../../aesthetics/mit/males/i18.jpg,41.0,124.0,124.0
../../aesthetics/mit/males/i18.jpg,42.0,205.0,205.0
../../aesthetics/mit/males/i18.jpg,43.0,217.0,217.0
../../aesthetics/mit/males/i18.jpg,44.0,231.0,231.0
../../aesthetics/mit/males/i18.jpg,45.0,242.0,242.0
../../aesthetics/mit/males/i18.jpg,46.0,231.0,231.0
../../aesthetics/mit/males/i18.jpg,47.0,217.0,217.0
../../aesthetics/mit/males/i18.jpg,48.0,137.0,137.0
../../aesthetics/mit/males/i18.jpg,49.0,155.0,155.0
../../aesthetics/mit/males/i18.jpg,50.0,170.0,170.0
../../aesthetics/mit/males/i18.jpg,51.0,179.0,179.0
../../aesthetics/mit/males/i18.jpg,52.0,188.0,188.0
../../aesthetics/mit/males/i18.jpg,53.0,201.0,201.0
../../aesthetics/mit/males/i18.jpg,54.0,215.0,215.0
../../aesthetics/mit/males/i18.jpg,55.0,200.0,200.0
../../aesthetics/mit/males/i18.jpg,56.0,187.0,187.0
../../aesthetics/mit/males/i18.jpg,57.0,178.0,178.0
../../aesthetics/mit/males/i18.jpg,58.0,168.0,168.0
../../aesthetics/mit/males/i18.jpg,59.0,154.0,154.0
../../aesthetics/mit/males/i18.jpg,60.0,144.0,144.0
../../aesthetics/mit/males/i18.jpg,61.0,169.0,169.0
../../aesthetics/mit/males/i18.jpg,62.0,179.0,179.0
../../aesthetics/mit/males/i18.jpg,63.0,188.0,188.0
../../aesthetics/mit/males/i18.jpg,64.0,209.0,209.0
../../aesthetics/mit/males/i18.jpg,65.0,188.0,188.0
../../aesthetics/mit/males/i18.jpg,66.0,178.0,178.0
../../aesthetics/mit/males/i18.jpg,67.0,169.0,169.0
../../aesthetics/mit/males/i19.jpg,0.0,84.0,84.0
../../aesthetics/mit/males/i19.jpg,1.0,85.0,85.0
../../aesthetics/mit/males/i19.jpg,2.0,88.0,88.0
../../aesthetics/mit/males/i19.jpg,3.0,92.0,92.0
../../aesthetics/mit/males/i19.jpg,4.0,100.0,100.0
../../aesthetics/mit/males/i19.jpg,5.0,114.0,114.0
../../aesthetics/mit/males/i19.jpg,6.0,133.0,133.0
../../aesthetics/mit/males/i19.jpg,7.0,155.0,155.0
../../aesthetics/mit/males/i19.jpg,8.0,181.0,181.0
../../aesthetics/mit/males/i19.jpg,9.0,208.0,208.0
../../aesthetics/mit/males/i19.jpg,10.0,229.0,229.0
../../aesthetics/mit/males/i19.jpg,11.0,248.0,248.0
../../aesthetics/mit/males/i19.jpg,12.0,263.0,263.0
../../aesthetics/mit/males/i19.jpg,13.0,270.0,270.0
../../aesthetics/mit/males/i19.jpg,14.0,274.0,274.0
../../aesthetics/mit/males/i19.jpg,15.0,276.0,276.0
../../aesthetics/mit/males/i19.jpg,16.0,277.0,277.0
../../aesthetics/mit/males/i19.jpg,17.0,98.0,98.0
../../aesthetics/mit/males/i19.jpg,18.0,109.0,109.0
../../aesthetics/mit/males/i19.jpg,19.0,128.0,128.0
../../aesthetics/mit/males/i19.jpg,20.0,147.0,147.0
../../aesthetics/mit/males/i19.jpg,21.0,166.0,166.0
../../aesthetics/mit/males/i19.jpg,22.0,191.0,191.0
../../aesthetics/mit/males/i19.jpg,23.0,212.0,212.0
../../aesthetics/mit/males/i19.jpg,24.0,232.0,232.0
../../aesthetics/mit/males/i19.jpg,25.0,251.0,251.0
../../aesthetics/mit/males/i19.jpg,26.0,261.0,261.0
../../aesthetics/mit/males/i19.jpg,27.0,180.0,180.0
../../aesthetics/mit/males/i19.jpg,28.0,179.0,179.0
../../aesthetics/mit/males/i19.jpg,29.0,179.0,179.0
../../aesthetics/mit/males/i19.jpg,30.0,180.0,180.0
../../aesthetics/mit/males/i19.jpg,31.0,160.0,160.0
../../aesthetics/mit/males/i19.jpg,32.0,169.0,169.0
../../aesthetics/mit/males/i19.jpg,33.0,180.0,180.0
../../aesthetics/mit/males/i19.jpg,34.0,189.0,189.0
../../aesthetics/mit/males/i19.jpg,35.0,199.0,199.0
../../aesthetics/mit/males/i19.jpg,36.0,120.0,120.0
../../aesthetics/mit/males/i19.jpg,37.0,131.0,131.0
../../aesthetics/mit/males/i19.jpg,38.0,144.0,144.0
../../aesthetics/mit/males/i19.jpg,39.0,156.0,156.0
../../aesthetics/mit/males/i19.jpg,40.0,144.0,144.0
../../aesthetics/mit/males/i19.jpg,41.0,131.0,131.0
../../aesthetics/mit/males/i19.jpg,42.0,204.0,204.0
../../aesthetics/mit/males/i19.jpg,43.0,215.0,215.0
../../aesthetics/mit/males/i19.jpg,44.0,229.0,229.0
../../aesthetics/mit/males/i19.jpg,45.0,239.0,239.0
../../aesthetics/mit/males/i19.jpg,46.0,229.0,229.0
../../aesthetics/mit/males/i19.jpg,47.0,216.0,216.0
../../aesthetics/mit/males/i19.jpg,48.0,143.0,143.0
../../aesthetics/mit/males/i19.jpg,49.0,157.0,157.0
